1.042834099487169397e+03,0.000000000000000000e+00,6.686524760511554177e+02
0.000000000000000000e+00,1.030475083248581313e+03,3.108418595093144177e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
