7.041091907807118560e+02,0.000000000000000000e+00,3.418555674304923286e+02
0.000000000000000000e+00,6.983554720217272234e+02,1.781884088918006626e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
