7.108194434415228216e+02,0.000000000000000000e+00,3.519038769628383534e+02
0.000000000000000000e+00,7.021744690707280370e+02,1.763705525566696792e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
