7.020895271858707929e+02,0.000000000000000000e+00,3.275682102676179852e+02
0.000000000000000000e+00,6.962822159694646871e+02,1.915929563266718105e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
